NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
LEFT/RIGHT PATTERN FORMATION%GOBP%GO:0060972	LEFT/RIGHT PATTERN FORMATION%GOBP%GO:0060972		36	-0.61541	-1.5309727	0.016494846	0.27414456	1.0	2983	tags=42%, list=23%, signal=54%	
POSITIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045600	POSITIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045600		33	-0.6172071	-1.5283232	0.017021276	0.2790242	1.0	1829	tags=27%, list=14%, signal=32%	
TELENCEPHALON DEVELOPMENT%GOBP%GO:0021537	TELENCEPHALON DEVELOPMENT%GOBP%GO:0021537		75	-0.5315767	-1.5256371	0.004576659	0.28394392	1.0	727	tags=17%, list=6%, signal=18%	
CYTOPLASMIC TRANSLATION%GOBP%GO:0002181	CYTOPLASMIC TRANSLATION%GOBP%GO:0002181		114	-0.50909793	-1.5253558	0.0022779044	0.28199643	1.0	2526	tags=51%, list=20%, signal=63%	
SLC-MEDIATED TRANSMEMBRANE TRANSPORT%REACTOME%R-HSA-425407.3	SLC-MEDIATED TRANSMEMBRANE TRANSPORT%REACTOME%R-HSA-425407.3		138	-0.4870914	-1.523334	0.0	0.28485924	1.0	415	tags=14%, list=3%, signal=14%	
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2	FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2		50	-0.56445986	-1.5232913	0.017094018	0.28236905	1.0	2458	tags=56%, list=19%, signal=69%	
RESPONSE TO STEROL%GOBP%GO:0036314	RESPONSE TO STEROL%GOBP%GO:0036314		16	-0.6963368	-1.5216401	0.032786883	0.28422055	1.0	2403	tags=44%, list=19%, signal=54%	
REGULATION OF ATP METABOLIC PROCESS%GOBP%GO:1903578	REGULATION OF ATP METABOLIC PROCESS%GOBP%GO:1903578		36	-0.60363936	-1.5210036	0.022680413	0.28321123	1.0	839	tags=22%, list=6%, signal=24%	
RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%R-HSA-163200.1	RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%R-HSA-163200.1		95	-0.5040233	-1.5174379	0.0	0.2905878	1.0	1101	tags=16%, list=9%, signal=17%	
NEGATIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0045912	NEGATIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0045912		19	-0.67079073	-1.5124332	0.032051284	0.3022726	1.0	739	tags=16%, list=6%, signal=17%	
REGULATION OF PH%GOBP%GO:0006885	REGULATION OF PH%GOBP%GO:0006885		55	-0.55863994	-1.5113101	0.011185682	0.3028939	1.0	1485	tags=22%, list=11%, signal=25%	
INORGANIC ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0099587	INORGANIC ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0099587		45	-0.5792956	-1.5109833	0.014861995	0.30141857	1.0	1839	tags=27%, list=14%, signal=31%	
SULFUR COMPOUND CATABOLIC PROCESS%GOBP%GO:0044273	SULFUR COMPOUND CATABOLIC PROCESS%GOBP%GO:0044273		17	-0.6965655	-1.5109303	0.02771855	0.2989366	1.0	1712	tags=41%, list=13%, signal=47%	
SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0035249	SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0035249		19	-0.6888735	-1.5068367	0.010593221	0.30808344	1.0	1789	tags=42%, list=14%, signal=49%	
PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0018108	PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0018108		40	-0.5852508	-1.5044385	0.021072797	0.31246427	1.0	1588	tags=35%, list=12%, signal=40%	
PHOTOPERIODISM%GOBP%GO:0009648	PHOTOPERIODISM%GOBP%GO:0009648		20	-0.66005826	-1.5013112	0.05620155	0.31935403	1.0	2638	tags=50%, list=20%, signal=63%	
NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY%REACTOME%R-HSA-383280.1	NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY%REACTOME%R-HSA-383280.1		22	-0.6510563	-1.5001619	0.021186441	0.31999248	1.0	2112	tags=45%, list=16%, signal=54%	
BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081	BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081		23	-0.665031	-1.49892	0.040983606	0.32090762	1.0	282	tags=13%, list=2%, signal=13%	
PEPTIDYL-TYROSINE MODIFICATION%GOBP%GO:0018212	PEPTIDYL-TYROSINE MODIFICATION%GOBP%GO:0018212		42	-0.58268994	-1.4984797	0.014553014	0.31979826	1.0	1588	tags=33%, list=12%, signal=38%	
CYTOPROTECTION BY HMOX1%REACTOME DATABASE ID RELEASE 83%9707564	CYTOPROTECTION BY HMOX1%REACTOME DATABASE ID RELEASE 83%9707564		50	-0.55849314	-1.4957072	0.021929825	0.32548478	1.0	1101	tags=18%, list=9%, signal=20%	
CHROMOSOME CONDENSATION%GOBP%GO:0030261	CHROMOSOME CONDENSATION%GOBP%GO:0030261		15	-0.71546525	-1.4947094	0.03909465	0.32587832	1.0	407	tags=13%, list=3%, signal=14%	
MITOCHONDRION DISASSEMBLY%GOBP%GO:0061726	MITOCHONDRION DISASSEMBLY%GOBP%GO:0061726		41	-0.5738012	-1.4946896	0.020134227	0.32333568	1.0	2311	tags=27%, list=18%, signal=33%	
VASCULAR TRANSPORT%GOBP%GO:0010232	VASCULAR TRANSPORT%GOBP%GO:0010232		58	-0.54199266	-1.4941057	0.015250545	0.3226251	1.0	1325	tags=28%, list=10%, signal=31%	
MITOCHONDRIAL TRNA AMINOACYLATION%REACTOME%R-HSA-379726.1	MITOCHONDRIAL TRNA AMINOACYLATION%REACTOME%R-HSA-379726.1		16	-0.6941331	-1.4920577	0.046511628	0.3263089	1.0	284	tags=13%, list=2%, signal=13%	
RETINOID METABOLISM AND TRANSPORT%REACTOME%R-HSA-975634.2	RETINOID METABOLISM AND TRANSPORT%REACTOME%R-HSA-975634.2		24	-0.6376966	-1.4907182	0.043824703	0.32791606	1.0	318	tags=17%, list=2%, signal=17%	
NEGATIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045922	NEGATIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045922		18	-0.6881514	-1.4902811	0.018292682	0.32666674	1.0	578	tags=11%, list=4%, signal=12%	
DEVELOPMENTAL PIGMENTATION%GOBP%GO:0048066	DEVELOPMENTAL PIGMENTATION%GOBP%GO:0048066		22	-0.64444166	-1.4897616	0.036809817	0.3256294	1.0	831	tags=27%, list=6%, signal=29%	
ENTRAINMENT OF CIRCADIAN CLOCK%GOBP%GO:0009649	ENTRAINMENT OF CIRCADIAN CLOCK%GOBP%GO:0009649		21	-0.6462293	-1.4879113	0.034274194	0.32878977	1.0	2638	tags=48%, list=20%, signal=60%	
GENERATION OF PRECURSOR METABOLITES AND ENERGY%GOBP%GO:0006091	GENERATION OF PRECURSOR METABOLITES AND ENERGY%GOBP%GO:0006091		195	-0.45381814	-1.4873663	0.0	0.327828	1.0	1101	tags=14%, list=9%, signal=15%	
AUTOPHAGY OF MITOCHONDRION%GOBP%GO:0000422	AUTOPHAGY OF MITOCHONDRION%GOBP%GO:0000422		41	-0.5738012	-1.4869647	0.031111112	0.32655594	1.0	2311	tags=27%, list=18%, signal=33%	
NANOPARTICLE TRIGGERED AUTOPHAGIC CELL DEATH%WIKIPATHWAYS_20220510%WP2509%HOMO SAPIENS	NANOPARTICLE TRIGGERED AUTOPHAGIC CELL DEATH%WIKIPATHWAYS_20220510%WP2509%HOMO SAPIENS		15	-0.7165912	-1.4868597	0.0331384	0.32442176	1.0	924	tags=13%, list=7%, signal=14%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME DATABASE ID RELEASE 83%1799339	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME DATABASE ID RELEASE 83%1799339		107	-0.4911605	-1.4855055	0.0070093456	0.32611346	1.0	2526	tags=48%, list=20%, signal=59%	
AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781	AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781		61	-0.5333549	-1.4850408	0.014957265	0.32514864	1.0	3466	tags=52%, list=27%, signal=71%	
NEGATIVE REGULATION OF CELLULAR CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0010677	NEGATIVE REGULATION OF CELLULAR CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0010677		17	-0.69349146	-1.4825308	0.037254903	0.33011353	1.0	739	tags=18%, list=6%, signal=19%	
TRANSPORT ACROSS BLOOD-BRAIN BARRIER%GOBP%GO:0150104	TRANSPORT ACROSS BLOOD-BRAIN BARRIER%GOBP%GO:0150104		58	-0.54199266	-1.4814572	0.01986755	0.3309382	1.0	1325	tags=28%, list=10%, signal=31%	
T-CELL ANTIGEN RECEPTOR (TCR) PATHWAY DURING STAPHYLOCOCCUS AUREUS INFECTION%WIKIPATHWAYS_20220510%WP3863%HOMO SAPIENS	T-CELL ANTIGEN RECEPTOR (TCR) PATHWAY DURING STAPHYLOCOCCUS AUREUS INFECTION%WIKIPATHWAYS_20220510%WP3863%HOMO SAPIENS		30	-0.6071792	-1.4764768	0.018947368	0.34393016	1.0	545	tags=17%, list=4%, signal=17%	
METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME%R-HSA-6806667.6	METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME%R-HSA-6806667.6		27	-0.62132025	-1.475248	0.045553144	0.3455145	1.0	318	tags=15%, list=2%, signal=15%	
POSITIVE REGULATION OF NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0045981	POSITIVE REGULATION OF NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0045981		19	-0.65089375	-1.4749066	0.04743833	0.34415722	1.0	839	tags=26%, list=6%, signal=28%	
GLUCONEOGENESIS%GOBP%GO:0006094	GLUCONEOGENESIS%GOBP%GO:0006094		23	-0.6386222	-1.4742433	0.033464566	0.34375677	1.0	582	tags=13%, list=5%, signal=14%	
GLUTATHIONE METABOLIC PROCESS%GOBP%GO:0006749	GLUTATHIONE METABOLIC PROCESS%GOBP%GO:0006749		22	-0.65504146	-1.4729273	0.04330709	0.34533525	1.0	665	tags=23%, list=5%, signal=24%	
PEROXISOMAL MEMBRANE TRANSPORT%GOBP%GO:0015919	PEROXISOMAL MEMBRANE TRANSPORT%GOBP%GO:0015919		18	-0.6677178	-1.4708194	0.053359684	0.3492328	1.0	734	tags=17%, list=6%, signal=18%	
POSITIVE REGULATION OF PURINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:1900544	POSITIVE REGULATION OF PURINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:1900544		19	-0.65089375	-1.4701048	0.043841336	0.34911004	1.0	839	tags=26%, list=6%, signal=28%	
POSITIVE REGULATION OF ATP METABOLIC PROCESS%GOBP%GO:1903580	POSITIVE REGULATION OF ATP METABOLIC PROCESS%GOBP%GO:1903580		19	-0.65089375	-1.4696676	0.04883227	0.34798706	1.0	839	tags=26%, list=6%, signal=28%	
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-1428517.1	THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-1428517.1		136	-0.47345957	-1.4684175	0.008547009	0.34968093	1.0	1837	tags=21%, list=14%, signal=25%	
REGULATION OF MICROTUBULE-BASED MOVEMENT%GOBP%GO:0060632	REGULATION OF MICROTUBULE-BASED MOVEMENT%GOBP%GO:0060632		20	-0.65454596	-1.4672673	0.05510204	0.35094652	1.0	1585	tags=35%, list=12%, signal=40%	
REGULATION OF GLYCOLYTIC PROCESS%GOBP%GO:0006110	REGULATION OF GLYCOLYTIC PROCESS%GOBP%GO:0006110		25	-0.6160262	-1.4666123	0.046025105	0.35068867	1.0	839	tags=24%, list=6%, signal=26%	
ENTRAINMENT OF CIRCADIAN CLOCK BY PHOTOPERIOD%GOBP%GO:0043153	ENTRAINMENT OF CIRCADIAN CLOCK BY PHOTOPERIOD%GOBP%GO:0043153		19	-0.6633209	-1.4640352	0.030425964	0.3559251	1.0	2638	tags=53%, list=20%, signal=66%	
RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 83%611105	RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 83%611105		92	-0.48963398	-1.4605193	0.016509434	0.36434868	1.0	1101	tags=15%, list=9%, signal=17%	
TRICARBOXYLIC ACID CYCLE%GOBP%GO:0006099	TRICARBOXYLIC ACID CYCLE%GOBP%GO:0006099		24	-0.6204659	-1.460143	0.04494382	0.36318856	1.0	1976	tags=33%, list=15%, signal=39%	
CHROMOSOME ORGANIZATION INVOLVED IN MEIOTIC CELL CYCLE%GOBP%GO:0070192	CHROMOSOME ORGANIZATION INVOLVED IN MEIOTIC CELL CYCLE%GOBP%GO:0070192		24	-0.6289648	-1.4580712	0.045652173	0.36693838	1.0	371	tags=13%, list=3%, signal=13%	
NONSENSE-MEDIATED DECAY (NMD)%REACTOME DATABASE ID RELEASE 83%927802	NONSENSE-MEDIATED DECAY (NMD)%REACTOME DATABASE ID RELEASE 83%927802		111	-0.47771853	-1.4561076	0.0043956046	0.37082732	1.0	2526	tags=46%, list=20%, signal=57%	
AEROBIC RESPIRATION%GOBP%GO:0009060	AEROBIC RESPIRATION%GOBP%GO:0009060		99	-0.49061665	-1.4537808	0.006880734	0.37562877	1.0	3466	tags=44%, list=27%, signal=60%	
GLUTAMATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007215	GLUTAMATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007215		23	-0.62284255	-1.4531507	0.04621849	0.37512973	1.0	2248	tags=43%, list=17%, signal=53%	
16P11.2 DISTAL DELETION SYNDROME%WIKIPATHWAYS_20220510%WP4950%HOMO SAPIENS	16P11.2 DISTAL DELETION SYNDROME%WIKIPATHWAYS_20220510%WP4950%HOMO SAPIENS		17	-0.68255174	-1.4506911	0.048672568	0.3804485	1.0	797	tags=24%, list=6%, signal=25%	
REGIONALIZATION%GOBP%GO:0003002	REGIONALIZATION%GOBP%GO:0003002		80	-0.5003885	-1.450652	0.018018018	0.37815058	1.0	1723	tags=26%, list=13%, signal=30%	
AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646	AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646		64	-0.52049273	-1.4492273	0.028688524	0.380286	1.0	3466	tags=50%, list=27%, signal=68%	
LIPID MODIFICATION%GOBP%GO:0030258	LIPID MODIFICATION%GOBP%GO:0030258		89	-0.4945437	-1.4471339	0.013245033	0.38460094	1.0	931	tags=17%, list=7%, signal=18%	
REGULATION OF LIPID CATABOLIC PROCESS%GOBP%GO:0050994	REGULATION OF LIPID CATABOLIC PROCESS%GOBP%GO:0050994		22	-0.62868357	-1.4464294	0.047058824	0.3844857	1.0	347	tags=18%, list=3%, signal=19%	
MEIOTIC CHROMOSOME SEGREGATION%GOBP%GO:0045132	MEIOTIC CHROMOSOME SEGREGATION%GOBP%GO:0045132		34	-0.57414955	-1.4464252	0.052301254	0.3821523	1.0	1688	tags=24%, list=13%, signal=27%	
BILE ACID AND BILE SALT METABOLISM%REACTOME DATABASE ID RELEASE 83%194068	BILE ACID AND BILE SALT METABOLISM%REACTOME DATABASE ID RELEASE 83%194068		22	-0.6334837	-1.4452432	0.055888224	0.38344732	1.0	1216	tags=27%, list=9%, signal=30%	
WNT SIGNALING IN KIDNEY DISEASE%WIKIPATHWAYS_20220510%WP4150%HOMO SAPIENS	WNT SIGNALING IN KIDNEY DISEASE%WIKIPATHWAYS_20220510%WP4150%HOMO SAPIENS		18	-0.66337025	-1.4445525	0.058333334	0.383345	1.0	708	tags=17%, list=5%, signal=18%	
NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:0061351	NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:0061351		27	-0.6007395	-1.4444311	0.057939913	0.38140118	1.0	521	tags=11%, list=4%, signal=12%	
NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 83%975957	NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 83%975957		111	-0.47771853	-1.4439577	0.011415525	0.38057673	1.0	2526	tags=46%, list=20%, signal=57%	
ION CHANNEL TRANSPORT%REACTOME DATABASE ID RELEASE 83%983712	ION CHANNEL TRANSPORT%REACTOME DATABASE ID RELEASE 83%983712		105	-0.47090757	-1.436144	0.013793103	0.4031116	1.0	1279	tags=18%, list=10%, signal=20%	
PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389	PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389		96	-0.48069307	-1.435737	0.018823529	0.4019686	1.0	1738	tags=27%, list=13%, signal=31%	
PEROXISOMAL TRANSPORT%GOBP%GO:0043574	PEROXISOMAL TRANSPORT%GOBP%GO:0043574		21	-0.6338856	-1.4353694	0.05836576	0.40071735	1.0	3484	tags=43%, list=27%, signal=59%	
PROTEIN LOCALIZATION TO CILIUM%GOBP%GO:0061512	PROTEIN LOCALIZATION TO CILIUM%GOBP%GO:0061512		36	-0.5772736	-1.4309589	0.03311258	0.41282845	1.0	2024	tags=33%, list=16%, signal=39%	
EMBRYONIC PATTERN SPECIFICATION%GOBP%GO:0009880	EMBRYONIC PATTERN SPECIFICATION%GOBP%GO:0009880		16	-0.67891383	-1.4287949	0.050583657	0.41749546	1.0	1681	tags=38%, list=13%, signal=43%	
HEXOSE METABOLIC PROCESS%GOBP%GO:0019318	HEXOSE METABOLIC PROCESS%GOBP%GO:0019318		59	-0.51377153	-1.428727	0.033613447	0.4153727	1.0	3339	tags=37%, list=26%, signal=50%	
EPITHELIAL CILIUM MOVEMENT INVOLVED IN EXTRACELLULAR FLUID MOVEMENT%GOBP%GO:0003351	EPITHELIAL CILIUM MOVEMENT INVOLVED IN EXTRACELLULAR FLUID MOVEMENT%GOBP%GO:0003351		15	-0.68053573	-1.428502	0.070512824	0.41366917	1.0	3189	tags=67%, list=25%, signal=88%	
PEROXISOME ORGANIZATION%GOBP%GO:0007031	PEROXISOME ORGANIZATION%GOBP%GO:0007031		28	-0.5913556	-1.42833	0.0591716	0.41183218	1.0	1746	tags=21%, list=14%, signal=25%	
EXTRACELLULAR TRANSPORT%GOBP%GO:0006858	EXTRACELLULAR TRANSPORT%GOBP%GO:0006858		17	-0.66448843	-1.425391	0.065891474	0.41905072	1.0	3189	tags=59%, list=25%, signal=78%	
ELECTRON TRANSPORT CHAIN: OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20220510%WP111%HOMO SAPIENS	ELECTRON TRANSPORT CHAIN: OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20220510%WP111%HOMO SAPIENS		66	-0.5076462	-1.4242738	0.03532009	0.42041716	1.0	2885	tags=39%, list=22%, signal=50%	
FC-EPSILON RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038095	FC-EPSILON RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038095		15	-0.6844716	-1.4235798	0.07042254	0.42048332	1.0	545	tags=20%, list=4%, signal=21%	
MITOCHONDRIAL BIOGENESIS%REACTOME%R-HSA-1592230.2	MITOCHONDRIAL BIOGENESIS%REACTOME%R-HSA-1592230.2		62	-0.50837994	-1.421904	0.041942604	0.42352447	1.0	1191	tags=16%, list=9%, signal=18%	
TRANSPORT OF BILE SALTS AND ORGANIC ACIDS, METAL IONS AND AMINE COMPOUNDS%REACTOME%R-HSA-425366.3	TRANSPORT OF BILE SALTS AND ORGANIC ACIDS, METAL IONS AND AMINE COMPOUNDS%REACTOME%R-HSA-425366.3		40	-0.5506878	-1.4213991	0.044444446	0.42278448	1.0	364	tags=18%, list=3%, signal=18%	
GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006	GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006		42	-0.5443239	-1.4207524	0.055900622	0.42272356	1.0	1555	tags=17%, list=12%, signal=19%	
INDAPAMIDE ACTION PATHWAY%SMPDB%SMP0000110	INDAPAMIDE ACTION PATHWAY%SMPDB%SMP0000110		17	-0.6424284	-1.4207411	0.07421875	0.42043486	1.0	1503	tags=29%, list=12%, signal=33%	
MITOTIC SISTER CHROMATID COHESION%GOBP%GO:0007064	MITOTIC SISTER CHROMATID COHESION%GOBP%GO:0007064		17	-0.65525806	-1.4200363	0.07172996	0.4203829	1.0	1468	tags=29%, list=11%, signal=33%	
REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL%GOBP%GO:0051881	REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL%GOBP%GO:0051881		30	-0.58865	-1.4197782	0.052854124	0.41902572	1.0	1059	tags=23%, list=8%, signal=25%	
ETHACRYNIC ACID ACTION PATHWAY%SMPDB%SMP0000097	ETHACRYNIC ACID ACTION PATHWAY%SMPDB%SMP0000097		17	-0.6424284	-1.4193634	0.061269145	0.4182495	1.0	1503	tags=29%, list=12%, signal=33%	
HYDROCHLOROTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000100	HYDROCHLOROTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000100		17	-0.6424284	-1.4192898	0.07480315	0.41618282	1.0	1503	tags=29%, list=12%, signal=33%	
HEXOSE BIOSYNTHETIC PROCESS%GOBP%GO:0019319	HEXOSE BIOSYNTHETIC PROCESS%GOBP%GO:0019319		26	-0.5924662	-1.4178461	0.050813008	0.41841966	1.0	582	tags=12%, list=5%, signal=12%	
MEIOTIC NUCLEAR DIVISION%GOBP%GO:0140013	MEIOTIC NUCLEAR DIVISION%GOBP%GO:0140013		64	-0.5097304	-1.4164801	0.040339705	0.42058897	1.0	1688	tags=20%, list=13%, signal=23%	
PALLIUM DEVELOPMENT%GOBP%GO:0021543	PALLIUM DEVELOPMENT%GOBP%GO:0021543		46	-0.54283535	-1.4151291	0.049250536	0.4227085	1.0	727	tags=13%, list=6%, signal=14%	
NRF2-ARE REGULATION%WIKIPATHWAYS_20220510%WP4357%HOMO SAPIENS	NRF2-ARE REGULATION%WIKIPATHWAYS_20220510%WP4357%HOMO SAPIENS		19	-0.6529827	-1.4137969	0.062240664	0.42480004	1.0	334	tags=16%, list=3%, signal=16%	
METABOLISM OF VITAMINS AND COFACTORS%REACTOME%R-HSA-196854.6	METABOLISM OF VITAMINS AND COFACTORS%REACTOME%R-HSA-196854.6		128	-0.45721978	-1.41346	0.017699115	0.4237831	1.0	739	tags=10%, list=6%, signal=11%	
IMPORT INTO CELL%GOBP%GO:0098657	IMPORT INTO CELL%GOBP%GO:0098657		95	-0.47696286	-1.4129602	0.013793103	0.42306554	1.0	617	tags=14%, list=5%, signal=14%	
INORGANIC CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:0098662	INORGANIC CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:0098662		194	-0.42939606	-1.411641	0.010152284	0.42524773	1.0	1920	tags=25%, list=15%, signal=29%	
EARLY SARS-COV-2 INFECTION EVENTS%REACTOME DATABASE ID RELEASE 83%9772572	EARLY SARS-COV-2 INFECTION EVENTS%REACTOME DATABASE ID RELEASE 83%9772572		28	-0.590043	-1.4110572	0.060344826	0.42493975	1.0	1305	tags=21%, list=10%, signal=24%	
AXONEMAL DYNEIN COMPLEX ASSEMBLY%GOBP%GO:0070286	AXONEMAL DYNEIN COMPLEX ASSEMBLY%GOBP%GO:0070286		17	-0.66428286	-1.4102955	0.06036217	0.42505497	1.0	3593	tags=65%, list=28%, signal=89%	
CARDIAC PROGENITOR DIFFERENTIATION%WIKIPATHWAYS_20220510%WP2406%HOMO SAPIENS	CARDIAC PROGENITOR DIFFERENTIATION%WIKIPATHWAYS_20220510%WP2406%HOMO SAPIENS		23	-0.5994194	-1.4082885	0.08659794	0.42946497	1.0	1753	tags=26%, list=14%, signal=30%	
TORSEMIDE ACTION PATHWAY%PATHWHIZ%PW000338	TORSEMIDE ACTION PATHWAY%PATHWHIZ%PW000338		17	-0.6424284	-1.4077365	0.060669456	0.42913422	1.0	1503	tags=29%, list=12%, signal=33%	
VISUAL PHOTOTRANSDUCTION%REACTOME%R-HSA-2187338.1	VISUAL PHOTOTRANSDUCTION%REACTOME%R-HSA-2187338.1		48	-0.5448463	-1.4076128	0.043841336	0.42741194	1.0	565	tags=21%, list=4%, signal=22%	
ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0030218	ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0030218		34	-0.561039	-1.4074587	0.060215052	0.4257938	1.0	1567	tags=35%, list=12%, signal=40%	
2-KETOGLUTARATE DEHYDROGENASE COMPLEX DEFICIENCY%PATHWHIZ%PW000525	2-KETOGLUTARATE DEHYDROGENASE COMPLEX DEFICIENCY%PATHWHIZ%PW000525		20	-0.61401427	-1.4058546	0.08742005	0.42890862	1.0	2936	tags=45%, list=23%, signal=58%	
MONOATOMIC CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:0098655	MONOATOMIC CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:0098655		193	-0.42818442	-1.4055308	0.007614213	0.4278465	1.0	1920	tags=25%, list=15%, signal=29%	
FOREBRAIN DEVELOPMENT%GOBP%GO:0030900	FOREBRAIN DEVELOPMENT%GOBP%GO:0030900		108	-0.4625767	-1.4051815	0.019002376	0.42693093	1.0	727	tags=15%, list=6%, signal=16%	
QUINETHAZONE ACTION PATHWAY%SMPDB%SMP0000091	QUINETHAZONE ACTION PATHWAY%SMPDB%SMP0000091		17	-0.6424284	-1.4041398	0.059183672	0.4279791	1.0	1503	tags=29%, list=12%, signal=33%	
NEUROMUSCULAR PROCESS%GOBP%GO:0050905	NEUROMUSCULAR PROCESS%GOBP%GO:0050905		27	-0.5861675	-1.4039928	0.06423983	0.42641544	1.0	2094	tags=30%, list=16%, signal=35%	
CARBOXYLIC ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:1905039	CARBOXYLIC ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:1905039		72	-0.48864868	-1.4035509	0.03117506	0.42576125	1.0	631	tags=11%, list=5%, signal=12%	
EPLERENONE ACTION PATHWAY%SMPDB%SMP0000135	EPLERENONE ACTION PATHWAY%SMPDB%SMP0000135		17	-0.6424284	-1.403332	0.07272727	0.42430148	1.0	1503	tags=29%, list=12%, signal=33%	
ION HOMEOSTASIS%REACTOME%R-HSA-5578775.2	ION HOMEOSTASIS%REACTOME%R-HSA-5578775.2		33	-0.5629679	-1.401985	0.057939913	0.4264494	1.0	1756	tags=36%, list=14%, signal=42%	
TRIAMTERENE ACTION PATHWAY%SMPDB%SMP0000132	TRIAMTERENE ACTION PATHWAY%SMPDB%SMP0000132		17	-0.6424284	-1.4011797	0.07974138	0.42687222	1.0	1503	tags=29%, list=12%, signal=33%	
